[2025-05-12 11:47:52,874] [INFO] Worker lanzado: padrao_impar sobre USDJPY-OTC
[2025-05-12 11:47:52,893] [INFO] Worker lanzado: melhor_de_3 sobre USDJPY-OTC
[2025-05-12 11:47:52,894] [INFO] Worker lanzado: padrao_23 sobre USDJPY-OTC
[2025-05-12 11:47:52,896] [INFO] Worker lanzado: turno_over sobre USDJPY-OTC
[2025-05-12 11:47:52,898] [INFO] Worker lanzado: seven_flip sobre USDJPY-OTC
[2025-05-12 11:47:52,913] [INFO] Worker lanzado: gaba sobre USDJPY-OTC
[2025-05-12 11:47:52,914] [INFO] Worker lanzado: five_flip sobre USDJPY-OTC
[2025-05-12 11:47:52,915] [INFO] Worker lanzado: reversao sobre USDJPY-OTC
[2025-05-12 11:47:52,917] [INFO] Worker lanzado: tres_vizinhos sobre USDJPY-OTC
[2025-05-12 11:47:52,920] [INFO] Worker lanzado: torres_gemeas sobre USDJPY-OTC
[2025-05-12 11:47:52,956] [INFO] Worker lanzado: tres_mosqueteiros sobre USDJPY-OTC
[2025-05-12 11:47:52,964] [INFO] Worker lanzado: mhi1_maioria sobre GBPUSD
[2025-05-12 11:47:52,969] [INFO] Worker lanzado: mhi1_minoria sobre GBPUSD
[2025-05-12 11:47:52,972] [INFO] Worker lanzado: mhi2_maioria sobre GBPUSD
[2025-05-12 11:47:52,975] [INFO] Worker lanzado: mhi2_minoria sobre GBPUSD
[2025-05-12 11:47:52,977] [INFO] Worker lanzado: mhi3_maioria sobre GBPUSD
[2025-05-12 11:47:52,987] [INFO] Worker lanzado: mhi3_minoria sobre GBPUSD
[2025-05-12 11:47:53,066] [INFO] Worker lanzado: milhao_maioria sobre GBPUSD
[2025-05-12 11:47:53,083] [INFO] Worker lanzado: milhao_minoria sobre GBPUSD
[2025-05-12 11:47:53,099] [INFO] Worker lanzado: padrao_impar sobre GBPUSD
[2025-05-12 11:47:53,101] [INFO] Worker lanzado: melhor_de_3 sobre GBPUSD
[2025-05-12 11:47:53,105] [INFO] Worker lanzado: padrao_23 sobre GBPUSD
[2025-05-12 11:47:53,107] [INFO] Worker lanzado: turno_over sobre GBPUSD
[2025-05-12 11:47:53,110] [INFO] Worker lanzado: seven_flip sobre GBPUSD
[2025-05-12 11:47:53,115] [INFO] Worker lanzado: gaba sobre GBPUSD
[2025-05-12 11:47:53,165] [INFO] Worker lanzado: five_flip sobre GBPUSD
[2025-05-12 11:47:53,169] [INFO] Worker lanzado: reversao sobre GBPUSD
[2025-05-12 11:47:53,171] [INFO] Worker lanzado: tres_vizinhos sobre GBPUSD
[2025-05-12 11:47:53,174] [INFO] Worker lanzado: torres_gemeas sobre GBPUSD
[2025-05-12 11:47:53,186] [INFO] Worker lanzado: tres_mosqueteiros sobre GBPUSD
[2025-05-12 11:48:23,062] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:48:29,933] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:48:37,806] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:48:59,176] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:49:17,639] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 11:50:05,752] [ERROR] Fallo en broker.comprar para EURUSD CALL
[2025-05-12 11:52:44,060] [WARNING] No se encontraron pesos optimizados; usando lógica estándar.
[2025-05-12 11:52:44,226] [INFO] Worker lanzado: mhi1_maioria sobre EURUSD
[2025-05-12 11:52:44,236] [INFO] Worker lanzado: mhi1_minoria sobre EURUSD
[2025-05-12 11:52:44,238] [INFO] Worker lanzado: mhi2_maioria sobre EURUSD
